"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3220946";"";"0";"366.44";"0";"2.81";"52";"CCOC(=O)C1CN2C(=NC(=O)C2(c2ccccc2)c2ccccc2)S1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3222515";"Displacement of [3H]CP55,940 from human recombinant CB1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217528";"1";"Scientific Literature";"MedChemComm";"2014";"CHEMBL3307512";""
"CHEMBL3221199";"";"0";"398.92";"0";"4.99";"44";"O=C1/C(=C/c2cccc(OCc3cccc(Cl)c3)c2)N=C2SCCCCN12";"Ki";"'='";"2160.0";"nM";"5.67";"";"";"UO_0000065";"14.20";"0.29";"0.68";"13.52";"False";"CHEMBL3222515";"Displacement of [3H]CP55,940 from human recombinant CB1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217528";"1";"Scientific Literature";"MedChemComm";"2014";"CHEMBL3307512";""
"CHEMBL3221197";"";"0";"364.47";"0";"4.33";"42";"O=C1/C(=C/c2cccc(OCc3ccccc3)c2)N=C2SCCCCN12";"Ki";"'='";"2130.0";"nM";"5.67";"";"";"UO_0000065";"15.56";"0.30";"1.34";"13.54";"False";"CHEMBL3222515";"Displacement of [3H]CP55,940 from human recombinant CB1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217528";"1";"Scientific Literature";"MedChemComm";"2014";"CHEMBL3307512";""
"CHEMBL61038";"";"0";"308.51";"1";"7.22";"31";"CCCCCCC(C)(C)c1ccc(-c2cc(C)cc(C)c2)cc1";"Ki";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL896457";"Displacement of [3H]CP-55940 from cloned human CB1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148889";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL1631164";"";"0";"419.36";"1";"5.59";"12";"CCCCCCNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-n2cccc2)c1C";"Ki";"'='";"124.1";"nM";"6.91";"";"";"UO_0000065";"16.47";"0.34";"1.32";"13.32";"False";"CHEMBL1636581";"Displacement of [3H]CP-55,940 from recombinant human CB1 receptor transfected in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1629497";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3307715";""
"CHEMBL1631290";"";"0";"414.50";"1";"5.18";"18";"CCCCCCNC(=O)c1nn(-c2ccc(F)cc2F)c(-n2c(C)ccc2C)c1C";"Ki";"'='";"311.4";"nM";"6.51";"";"";"UO_0000065";"15.70";"0.30";"1.33";"12.55";"False";"CHEMBL1636581";"Displacement of [3H]CP-55,940 from recombinant human CB1 receptor transfected in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1629497";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3307715";""
"CHEMBL1631296";"";"0";"405.33";"1";"5.03";"26";"Cc1c(C(=O)NC(C)C)nn(-c2ccc(Cl)cc2Cl)c1-n1c(C)ccc1C";"Ki";"'='";"233.5";"nM";"6.63";"";"";"UO_0000065";"16.36";"0.34";"1.60";"12.79";"False";"CHEMBL1636581";"Displacement of [3H]CP-55,940 from recombinant human CB1 receptor transfected in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1629497";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3307715";""
"CHEMBL3586110";"";"0";"416.51";"0";"4.98";"7";"CCCCCc1cc2c(c(O)c1C(=O)O)[C@@H]1C=C(COC(C)=O)CC[C@H]1C(C)(C)O2";"Ki";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"17.59";"0.33";"2.35";"7.87";"False";"CHEMBL3587760";"Displacement of [3H]CP55940 from full length human recombinant CB1 receptor expressed in HEK293 cells after 90 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585261";"1";"Scientific Literature";"J. Nat. Prod.";"2015";"CHEMBL3307715";""
"CHEMBL507595";"";"0";"464.78";"0";"4.39";"4ac";"CN1CCN(NC(=O)c2cnn(-c3ccc(Cl)cc3Cl)c2-c2ccc(Cl)cc2)CC1";"Ki";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"10.32";"0.22";"0.41";"8.98";"False";"CHEMBL962782";"Displacement of [3H]CP-55940 from human CB1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140988";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"CHEMBL3308072";""
"CHEMBL525381";"";"0";"329.48";"0";"4.78";"8";"CCCCCCc1cc(O)c2c(c1)OC(C)(C)C1=C2CCN(C)C1";"Ki";"'>'";"50.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1022319";"Displacement of [3H]CP-55940 from human recombinant CB1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139386";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL4279405";"";"0";"423.47";"0";"3.77";"11d";"COc1ccc(C(=O)c2cn(CC3CCOCC3)c3c(OCC(=O)O)cccc23)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4255273";"Displacement of [3H]CP55,940 from N-terminal HA-tagged human CB1 receptor expressed in HEK293 cell membranes after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251662";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4291156";"";"0";"465.55";"0";"4.94";"20";"COc1ccc(C(=O)c2cn(CC3CCOCC3)c3c(OCCCCC(=O)O)cccc23)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4255273";"Displacement of [3H]CP55,940 from N-terminal HA-tagged human CB1 receptor expressed in HEK293 cell membranes after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251662";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4280525";"";"0";"564.73";"1";"4.01";"13a";"COc1ccc(C(=O)c2cn(CCN3CCOCC3)c3ccc(OCC(=O)NCCCCCCCCN)cc23)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4255273";"Displacement of [3H]CP55,940 from N-terminal HA-tagged human CB1 receptor expressed in HEK293 cell membranes after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251662";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4287751";"";"0";"568.67";"1";"1.70";"13b";"COc1ccc(C(=O)c2cn(CCN3CCOCC3)c3ccc(OCC(=O)NCCOCCOCCN)cc23)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4255273";"Displacement of [3H]CP55,940 from N-terminal HA-tagged human CB1 receptor expressed in HEK293 cell membranes after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251662";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4277100";"";"0";"610.71";"1";"1.88";"14";"COc1ccc(C(=O)c2cn(CCN3CCOCC3)c3ccc(OCC(=O)NCCOCCOCCNC(C)=O)cc23)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4255273";"Displacement of [3H]CP55,940 from N-terminal HA-tagged human CB1 receptor expressed in HEK293 cell membranes after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251662";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL381791";"";"0";"476.06";"1";"6.81";"SR-144,528";"Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1";"Ki";"'='";"5628.0";"nM";"5.25";"";"";"UO_0000065";"11.03";"0.21";"-1.56";"11.19";"False";"CHEMBL4255273";"Displacement of [3H]CP55,940 from N-terminal HA-tagged human CB1 receptor expressed in HEK293 cell membranes after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251662";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL567811";"";"0";"475.81";"1";"6.74";"8k";"Cc1c(-c2ncn(C(C)C)c2CO)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL1042699";"Antagonist activity at human CB1 receptor transfected in CHO-K1cells by GTPgamma[35S] binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155992";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307512";""
"CHEMBL2349625";"";"0";"361.51";"0";"4.56";"8g";"CCc1c(C)sc(NC(=O)C23CC4CC(CC(C4)C2)C3)c1C(=O)OC";"Ki";"'='";"185.14";"nM";"6.73";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4327231";"Displacement of [3H]CP55940 from recombinant human CB1R expressed in HEK293 cell membranes measured after 90 mins";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4325860";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL2296784";"";"0";"510.22";"1";"4.89";"15";"Cc1c(C(=O)NN2CCOCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccccc1Br";"Ki";"'='";"11.7";"nM";"7.93";"";"";"UO_0000065";"15.55";"0.36";"3.04";"13.36";"False";"CHEMBL3070221";"Antagonist activity at CB1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046337";"1";"Scientific Literature";"Med Chem Res";"2013";"None";""
"CHEMBL2296776";"";"0";"368.53";"0";"4.65";"27";"CCCCCCCn1nc(C(=O)NN2CCCCC2)cc1-c1ccccc1";"Ki";"'='";"327.3";"nM";"6.49";"";"";"UO_0000065";"17.60";"0.33";"1.84";"12.93";"False";"CHEMBL3070221";"Antagonist activity at CB1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046337";"1";"Scientific Literature";"Med Chem Res";"2013";"None";""
"CHEMBL2296784";"";"0";"510.22";"1";"4.89";"15";"Cc1c(C(=O)NN2CCOCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccccc1Br";"Ki";"'='";"11.67";"nM";"7.93";"";"";"UO_0000065";"15.55";"0.36";"3.04";"13.36";"False";"CHEMBL3070221";"Antagonist activity at CB1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046337";"1";"Scientific Literature";"Med Chem Res";"2013";"None";""
"CHEMBL524625";"";"0";"422.57";"0";"4.90";"11p";"CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(OC)cc21";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL1006411";"Displacement of [3H]CP-55940 from human CB1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156630";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL507019";"";"0";"532.71";"2";"5.72";"11s";"CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(S(=O)(=O)c3ccccc3)cc21";"Ki";"'='";"6.1";"nM";"8.21";"";"";"UO_0000065";"15.42";"0.30";"2.49";"9.64";"False";"CHEMBL1006411";"Displacement of [3H]CP-55940 from human CB1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156630";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL381791";"";"0";"476.06";"1";"6.81";"SR-144,528";"Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1";"Ki";"'='";"687.0";"nM";"6.16";"";"";"UO_0000065";"12.95";"0.25";"-0.65";"13.14";"True";"CHEMBL4023572";"Displacement of [3H]-CP55950 from human CB1 receptor expressed in CHO cell membranes after 3 hrs by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020829";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL229966";"";"0";"416.31";"0";"4.49";"33";"O=C(N[C@@H]1CCC[C@H]1O)c1cn(-c2ccc(Cl)cc2)c(-c2ccccc2Cl)n1";"Ki";"'='";"75.0";"nM";"7.12";"";"";"UO_0000065";"17.11";"0.35";"2.63";"10.61";"False";"CHEMBL887658";"Displacement of [3H]CP-559440 from human CB1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144643";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL229915";"";"0";"430.33";"0";"4.88";"31";"O=C(N[C@@H]1CCCC[C@H]1O)c1cn(-c2ccc(Cl)cc2)c(-c2ccccc2Cl)n1";"Ki";"'='";"97.0";"nM";"7.01";"";"";"UO_0000065";"16.30";"0.33";"2.13";"10.44";"False";"CHEMBL887658";"Displacement of [3H]CP-559440 from human CB1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144643";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL387646";"";"0";"380.88";"0";"4.65";"24";"O=C(NC1CCCCC1)c1cn(-c2cccnc2)c(-c2ccccc2Cl)n1";"Ki";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"15.64";"0.30";"1.31";"9.96";"False";"CHEMBL887658";"Displacement of [3H]CP-559440 from human CB1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144643";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL439375";"";"0";"393.92";"1";"5.56";"19";"Cc1ccccc1-c1nc(C(=O)NC2CCCCC2)cn1-c1ccc(Cl)cc1";"Ki";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"19.49";"0.37";"2.12";"16.36";"False";"CHEMBL887658";"Displacement of [3H]CP-559440 from human CB1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144643";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL229751";"";"0";"397.88";"1";"5.39";"18";"O=C(NC1CCCCC1)c1cn(-c2ccc(F)cc2)c(-c2ccccc2Cl)n1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"19.35";"0.38";"2.31";"16.41";"False";"CHEMBL887658";"Displacement of [3H]CP-559440 from human CB1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144643";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL2179740";"";"0";"495.33";"1";"5.73";"39";"O=C(Cc1ccc(Cl)cc1)NC(NC(=O)Cc1ccc(Cl)cc1)c1ccc(C(F)(F)F)cc1";"Ki";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2182818";"Displacement of [3H]CP55940 from human CB1 receptor expressed in CHO cells incubated for 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2177038";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308072";""
"CHEMBL4519310";"";"0";"396.37";"1";"5.66";"6s; GAT593";"O=[N+]([O-])CC(c1ccccc1F)c1c(-c2cccc(F)c2)[nH]c2c(F)cccc12";"Ki";"'='";"5.2";"nM";"8.28";"";"";"UO_0000065";"20.90";"0.39";"2.62";"14.06";"False";"CHEMBL4379786";"Displacement of [3H]SR141716A from human CB1R receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation spectrometry analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376840";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";""
"CHEMBL568682";"";"0";"356.51";"0";"3.78";"17";"Cc1ccc(C(=O)NC2C(C)(C)[C@@H]3CC[C@@]2(C)C3)cc1N1CCOCC1";"Ki";"'='";"9000.0";"nM";"5.05";"";"";"UO_0000065";"14.15";"0.27";"1.27";"12.14";"False";"CHEMBL1041035";"Displacement of [3H]CP-55940 from human CB1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155343";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL585095";"";"0";"485.85";"1";"8.18";"8a";"Cc1c(-c2cn(C3CCCCC3)cn2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1";"Ki";"'='";"4.7";"nM";"8.33";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1042699";"Antagonist activity at human CB1 receptor transfected in CHO-K1cells by GTPgamma[35S] binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155992";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307512";""
"CHEMBL579240";"";"0";"313.40";"0";"3.98";"55";"CC1(C)C(C(=O)c2cn(CCC(=O)O)c3ccccc23)C1(C)C";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1040876";"Displacement of [3H]CP-55940 from human recombinant CB1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156767";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308072";""
"CHEMBL558598";"RIMONABANT HYDROCHLORIDE";"0";"500.26";"1";"5.94";"Rimonabant. Hydrochloride";"Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1.Cl";"Ki";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"16.39";"0.35";"1.66";"15.16";"False";"CHEMBL1040738";"Displacement of [3H]CP-55940 from human CB1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156813";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308072";""
"CHEMBL585736";"";"0";"591.54";"1";"4.27";"6";"O=S1(=O)CCN(/C(=N\S(=O)(=O)c2ccc(Cl)cc2)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)CC1";"Ki";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"12.69";"0.27";"3.24";"7.55";"False";"CHEMBL1040738";"Displacement of [3H]CP-55940 from human CB1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156813";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308072";""
"CHEMBL570516";"";"0";"737.22";"2";"9.43";"4";"CCC(=O)N(CCCCCCCNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)c1C)C1CCN(CCc2ccccc2)CC1";"Ki";"'='";"701.0";"nM";"6.15";"";"";"UO_0000065";"8.35";"0.17";"-3.28";"8.73";"False";"CHEMBL1041660";"Binding affinity to CB1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156813";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL570907";"";"0";"311.43";"0";"4.44";"17";"O=C(c1cn(CC2CCOCC2)c2ccccc12)C1CCCC1";"Ki";"'='";"131.0";"nM";"6.88";"";"";"UO_0000065";"22.10";"0.41";"2.44";"22.04";"True";"CHEMBL1040876";"Displacement of [3H]CP-55940 from human recombinant CB1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156767";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308072";""
"CHEMBL497557";"";"0";"503.96";"2";"5.62";"18c";"CC(C)C(=O)NC1CCN(c2cnc(-c3ccc(C(F)(F)F)cc3)c(-c3ccncc3Cl)n2)CC1";"Ki";"'='";"0.24";"nM";"9.62";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL954070";"Antagonist activity at human CB1 receptor expressed in SF9 cells assessed as inhibition of CP-55940-stimulated GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150322";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"CHEMBL3308860";""
